index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
5951,MAD,DXB,15:20:00,6,09:25:00,00:45:00,0,EK142,EK,Emirates,111877,318525,271088
5952,MAD,LAX,12:35:00,3,03:45:00,16:20:00,3,BA4265,BA,British Airways,193810,657800,1116177
5953,MAD,LAX,12:35:00,4,03:45:00,16:20:00,4,AA8838,AA,American Airlines,194307,578874,556907
5954,MAD,LAX,12:35:00,4,03:45:00,16:20:00,4,IB6171,IB,Iberia Airways,196363,562048,553540
5955,MAD,LAX,12:35:00,4,03:45:00,16:20:00,4,AA8838,AA,American Airlines,201870,631852,556907
5956,MAD,LAX,12:35:00,4,03:45:00,16:20:00,4,IB6171,IB,Iberia Airways,202942,594009,553540
5957,MAD,ORD,11:35:00,2,02:35:00,14:10:00,2,IB6275,IB,Iberia Airways,99467,274030,390701
5958,MAD,ORD,11:35:00,1,02:35:00,14:10:00,1,IB6275,IB,Iberia Airways,142429,272904,390701
5959,MAD,ORD,11:35:00,5,02:35:00,14:10:00,5,AY5659,AY,Finnair,171286,588137,531262
5960,MAD,ORD,11:35:00,0,02:35:00,14:10:00,0,BA4271,BA,British Airways,179220,503784,549740
5961,MAD,ORD,11:35:00,5,02:35:00,14:10:00,5,AA8666,AA,American Airlines,188392,273100,833975
5962,MAD,ORD,11:35:00,0,02:35:00,14:10:00,0,AA8666,AA,American Airlines,188392,573739,1110672
5963,MAD,ORD,11:35:00,1,02:35:00,14:10:00,1,AA8666,AA,American Airlines,188392,528205,882394
5964,MAD,ORD,11:35:00,6,02:35:00,14:10:00,6,AA8666,AA,American Airlines,188392,593987,901523
5965,MAD,ORD,11:35:00,3,02:35:00,14:10:00,3,AA8666,AA,American Airlines,188392,562150,808316
5966,MAD,ORD,11:35:00,2,02:35:00,14:10:00,2,AA8666,AA,American Airlines,188392,273100,539433
5967,MAD,ORD,11:35:00,3,02:35:00,14:10:00,3,BA4271,BA,British Airways,188661,500658,549740
5968,MAD,ORD,11:35:00,1,02:35:00,14:10:00,1,BA4271,BA,British Airways,188661,555155,549740
5969,MAD,ORD,11:35:00,2,02:35:00,14:10:00,2,BA4271,BA,British Airways,188661,564459,549740
5970,MAD,ORD,11:35:00,0,02:35:00,14:10:00,0,BA4271,BA,British Airways,188661,583141,549740
5971,MAD,ORD,11:35:00,5,02:35:00,14:10:00,5,BA4271,BA,British Airways,188661,501977,549740
5972,MAD,ORD,11:35:00,4,02:35:00,14:10:00,4,BA4271,BA,British Airways,188661,504842,549740
5973,MAD,ORD,11:35:00,4,02:35:00,14:10:00,4,AA8666,AA,American Airlines,189139,550877,1010307
5974,MAD,ORD,11:35:00,3,02:35:00,14:10:00,3,IB6275,IB,Iberia Airways,190105,272904,530230
5975,MAD,ORD,11:35:00,2,02:35:00,14:10:00,2,IB6275,IB,Iberia Airways,190105,274030,390701
5976,MAD,ORD,11:35:00,1,02:35:00,14:10:00,1,IB6275,IB,Iberia Airways,190105,272904,390701
5977,MAD,ORD,11:35:00,4,02:35:00,14:10:00,4,IB6275,IB,Iberia Airways,190105,272904,501880
5978,MAD,ORD,11:35:00,4,02:35:00,14:10:00,4,AY5659,AY,Finnair,191604,271782,824518
5979,MAD,ORD,11:35:00,2,02:35:00,14:10:00,2,AY5659,AY,Finnair,191604,647717,531262
5980,MAD,ORD,11:35:00,5,02:35:00,14:10:00,5,AY5659,AY,Finnair,191604,640129,531262
5981,MAD,ORD,11:35:00,3,02:35:00,14:10:00,3,AY5659,AY,Finnair,191604,271782,531262
5982,MAD,LHR,07:00:00,3,01:25:00,08:25:00,3,IB3170,IB,Iberia Airways,12222,32534,72186
5983,MAD,LHR,15:45:00,5,01:30:00,17:15:00,5,IB3166,IB,Iberia Airways,12255,42635,62727
5984,MAD,LHR,07:00:00,3,01:25:00,08:25:00,3,BA7052,BA,British Airways,12536,35004,36244
5985,MAD,LHR,15:45:00,5,01:30:00,17:15:00,5,BA7058,BA,British Airways,12536,39891,58325
5986,MAD,LHR,14:55:00,5,01:25:00,16:20:00,5,BA7060,BA,British Airways,13743,46715,63709
5987,MAD,LHR,14:55:00,3,01:25:00,16:20:00,3,BA7060,BA,British Airways,13743,38935,36244
5988,MAD,LHR,07:00:00,4,01:25:00,08:25:00,4,BA7052,BA,British Airways,13743,37014,36244
5989,MAD,LHR,07:00:00,5,01:25:00,08:25:00,5,BA7052,BA,British Airways,13743,42589,23982
5990,MAD,LHR,14:55:00,4,01:25:00,16:20:00,4,BA7060,BA,British Airways,13743,45049,36244
5991,MAD,LHR,17:30:00,5,01:25:00,18:55:00,5,BA7056,BA,British Airways,13743,38010,23982
5992,MAD,LHR,15:45:00,3,01:30:00,17:15:00,3,BA7058,BA,British Airways,13743,45304,64555
5993,MAD,LHR,08:00:00,3,01:30:00,09:30:00,3,BA7054,BA,British Airways,13743,36160,36244
5994,MAD,LHR,15:45:00,2,01:30:00,17:15:00,2,BA7058,BA,British Airways,13743,42839,72309
5995,MAD,LHR,08:00:00,5,01:30:00,09:30:00,5,BA7054,BA,British Airways,13743,46711,23982
5996,MAD,LHR,15:45:00,4,01:30:00,17:15:00,4,BA7058,BA,British Airways,13743,38991,66067
5997,MAD,LHR,08:00:00,6,01:30:00,09:30:00,6,BA7054,BA,British Airways,13743,37298,23982
5998,MAD,LHR,08:00:00,4,01:30:00,09:30:00,4,BA7054,BA,British Airways,13743,34472,36244
5999,MAD,LHR,13:35:00,4,01:25:00,15:00:00,4,BA7066,BA,British Airways,14856,44843,36244
6000,MAD,LHR,13:35:00,5,01:25:00,15:00:00,5,BA7066,BA,British Airways,14976,45784,89756
6001,MAD,LHR,14:55:00,3,01:25:00,16:20:00,3,IB3172,IB,Iberia Airways,15676,47040,88690
6002,MAD,LHR,13:35:00,5,01:25:00,15:00:00,5,IB3176,IB,Iberia Airways,15676,52683,65749
6003,MAD,LHR,14:55:00,5,01:25:00,16:20:00,5,IB3172,IB,Iberia Airways,15676,46312,89130
6004,MAD,LHR,15:45:00,3,01:30:00,17:15:00,3,IB3166,IB,Iberia Airways,15676,46427,93297
6005,MAD,LHR,08:00:00,3,01:30:00,09:30:00,3,IB3162,IB,Iberia Airways,15676,43348,86026
6006,MAD,LHR,09:10:00,4,01:25:00,10:35:00,4,IB3160,IB,Iberia Airways,15720,51727,85845
6007,MAD,CDG,19:10:00,2,02:05:00,21:15:00,2,U23906,U2,EasyJet,10391,31004,58639
6008,MAD,CDG,21:10:00,3,02:00:00,23:10:00,3,I23742,I2,Iberia Express,11859,36751,53156
6009,MAD,CDG,08:15:00,3,02:05:00,10:20:00,3,I23738,I2,Iberia Express,11859,39944,56167
6010,MAD,CDG,20:15:00,3,02:05:00,22:20:00,3,AF1101,AF,Air France,12934,33361,35035
6011,MAD,CDG,16:40:00,3,02:10:00,18:50:00,3,AF1601,AF,Air France,12934,41467,35035
6012,MAD,CDG,21:10:00,3,02:00:00,23:10:00,3,IB3742,IB,Iberia Airways,12987,43766,22169
6013,MAD,CDG,08:15:00,3,02:05:00,10:20:00,3,IB3738,IB,Iberia Airways,12987,40725,27868
6014,MAD,CDG,21:10:00,2,02:00:00,23:10:00,2,I23742,I2,Iberia Express,14188,36156,68058
6015,MAD,CDG,16:25:00,0,02:10:00,18:35:00,0,U23908,U2,EasyJet,14422,40657,60093
6016,MAD,CDG,06:00:00,3,02:05:00,08:05:00,3,AF1401,AF,Air France,14586,44999,35035
6017,MAD,CDG,16:40:00,1,02:10:00,18:50:00,1,AF1601,AF,Air France,14815,50033,35121
6018,MAD,CDG,16:40:00,4,02:10:00,18:50:00,4,U23908,U2,EasyJet,15944,50420,72541
6019,MAD,CDG,21:10:00,2,02:00:00,23:10:00,2,IB3742,IB,Iberia Airways,16559,48057,80613
6020,MAD,CDG,12:20:00,3,02:05:00,14:25:00,3,AF1301,AF,Air France,16606,41984,35035
6021,MAD,CDG,06:00:00,3,02:05:00,08:05:00,3,AF1401,AF,Air France,16606,43336,35035
6022,MAD,CDG,21:10:00,1,02:00:00,23:10:00,1,I23742,I2,Iberia Express,16875,49710,69444
6023,MAD,CDG,21:10:00,4,02:00:00,23:10:00,4,I23742,I2,Iberia Express,18308,58825,89324
6024,MAD,CDG,08:20:00,1,02:05:00,10:25:00,1,I23738,I2,Iberia Express,18308,47635,92817
6025,MAD,CDG,21:10:00,5,02:00:00,23:10:00,5,I23742,I2,Iberia Express,19742,64771,107581
6026,MAD,CDG,08:15:00,4,02:05:00,10:20:00,4,I23738,I2,Iberia Express,19742,66986,81534
6027,MAD,CDG,20:40:00,6,02:05:00,22:45:00,6,U23908,U2,EasyJet,20065,68114,88521
6028,MAD,CDG,20:15:00,5,02:05:00,22:20:00,5,AF1101,AF,Air France,20279,68084,35035
6029,MAD,CDG,12:20:00,1,02:05:00,14:25:00,1,AF1301,AF,Air France,20369,54377,93857
6030,MAD,CDG,20:15:00,1,02:05:00,22:20:00,1,AF1101,AF,Air France,20369,61716,35121
6031,MAD,CDG,20:15:00,4,02:05:00,22:20:00,4,AF1101,AF,Air France,20369,51881,35121
6032,MAD,AMS,07:05:00,4,02:35:00,09:40:00,4,UX1091,UX,Air Europa,6393,21757,25596
6033,MAD,AMS,07:05:00,3,02:35:00,09:40:00,3,UX1091,UX,Air Europa,6393,21430,30762
6034,MAD,AMS,07:05:00,5,02:35:00,09:40:00,5,UX1091,UX,Air Europa,7403,22639,23362
6035,MAD,AMS,07:05:00,2,02:35:00,09:40:00,2,UX1091,UX,Air Europa,8424,25304,49602
6036,MAD,AMS,07:05:00,6,02:35:00,09:40:00,6,UX1091,UX,Air Europa,8424,24266,25596
6037,MAD,AMS,07:05:00,1,02:35:00,09:40:00,1,UX1091,UX,Air Europa,9447,24168,30762
6038,MAD,AMS,19:50:00,3,02:35:00,22:25:00,3,I23720,I2,Iberia Express,10216,33430,41095
6039,MAD,AMS,15:00:00,3,02:35:00,17:35:00,3,UX1093,UX,Air Europa,10921,34040,32483
6040,MAD,AMS,08:45:00,4,02:40:00,11:25:00,4,I23722,I2,Iberia Express,11237,31600,62440
6041,MAD,AMS,07:05:00,0,02:35:00,09:40:00,0,UX1091,UX,Air Europa,11328,34461,39800
6042,MAD,AMS,08:45:00,4,02:40:00,11:25:00,4,IB3722,IB,Iberia Airways,12624,39689,29728
6043,MAD,AMS,19:50:00,3,02:35:00,22:25:00,3,IB3720,IB,Iberia Airways,12657,36484,20083
6044,MAD,AMS,15:00:00,5,02:35:00,17:35:00,5,UX1093,UX,Air Europa,14999,49127,23362
6045,MAD,AMS,15:00:00,6,02:35:00,17:35:00,6,UX1093,UX,Air Europa,14999,40154,50131
6046,MAD,AMS,15:00:00,1,02:35:00,17:35:00,1,UX1093,UX,Air Europa,14999,45089,39800
6047,MAD,AMS,19:50:00,4,02:35:00,22:25:00,4,I23720,I2,Iberia Express,15877,42132,77470
6048,MAD,AMS,19:50:00,4,02:35:00,22:25:00,4,IB3720,IB,Iberia Airways,16231,56711,19751
6049,MAD,AMS,15:00:00,4,02:35:00,17:35:00,4,UX1093,UX,Air Europa,17044,45145,50131
6050,MAD,AMS,15:00:00,2,02:35:00,17:35:00,2,UX1093,UX,Air Europa,17044,58469,89454
6051,MAD,AMS,15:00:00,0,02:35:00,17:35:00,0,UX1093,UX,Air Europa,17435,44619,52714
6052,MAD,AMS,08:45:00,0,02:40:00,11:25:00,0,I23722,I2,Iberia Express,19961,59878,118140
6053,MAD,AMS,15:50:00,3,02:40:00,18:30:00,3,I23724,I2,Iberia Express,19961,55110,95946
6054,MAD,AMS,15:50:00,3,02:40:00,18:30:00,3,IB3724,IB,Iberia Airways,20360,69951,32475
6055,MAD,AMS,08:45:00,0,02:40:00,11:25:00,0,IB3722,IB,Iberia Airways,20360,70920,52111
6056,MAD,AMS,08:45:00,6,02:40:00,11:25:00,6,I23722,I2,Iberia Express,22838,59354,102899
6057,MAD,DFW,15:55:00,0,03:55:00,19:50:00,0,AY5559,AY,Finnair,138366,414302,658256
6058,MAD,DFW,15:55:00,5,03:55:00,19:50:00,5,AY5559,AY,Finnair,139551,444909,569578
6059,MAD,DFW,12:30:00,5,03:35:00,16:05:00,5,BA1513,BA,British Airways,215266,693044,1102162
6060,MAD,DFW,12:30:00,2,03:35:00,16:05:00,2,BA1513,BA,British Airways,215266,604123,984020
6061,MAD,DFW,15:55:00,4,03:55:00,19:50:00,4,BA4298,BA,British Airways,215266,643459,548100
6062,MAD,DFW,15:55:00,2,03:55:00,19:50:00,2,BA4298,BA,British Airways,215266,712418,548100
6063,MAD,DFW,15:55:00,0,03:55:00,19:50:00,0,BA4298,BA,British Airways,215266,685157,909675
6064,MAD,DFW,15:55:00,5,03:55:00,19:50:00,5,BA4298,BA,British Airways,215266,693532,548100
6065,MAD,DFW,12:30:00,2,03:35:00,16:05:00,2,IB4608,IB,Iberia Airways,215346,649019,526305
6066,MAD,DFW,12:30:00,2,03:35:00,16:05:00,2,AA37,AA,American Airlines,215728,728262,1122193
6067,MAD,DFW,12:30:00,4,03:35:00,16:05:00,4,AA37,AA,American Airlines,215907,309424,948891
6068,MAD,DFW,12:30:00,5,03:35:00,16:05:00,5,AA37,AA,American Airlines,215907,309597,1070581
6069,MAD,DFW,12:30:00,6,03:35:00,16:05:00,6,AA37,AA,American Airlines,215907,725766,1139926
6070,MAD,DFW,15:55:00,4,03:55:00,19:50:00,4,AA8632,AA,American Airlines,215907,672546,1292695
6071,MAD,DFW,15:55:00,0,03:55:00,19:50:00,0,AA8632,AA,American Airlines,215907,563763,1168180
6072,MAD,DFW,15:55:00,2,03:55:00,19:50:00,2,AA8632,AA,American Airlines,215907,727122,1081422
6073,MAD,DFW,15:55:00,5,03:55:00,19:50:00,5,AA8632,AA,American Airlines,215907,633771,1022154
6074,MAD,DFW,12:30:00,4,03:35:00,16:05:00,4,IB4608,IB,Iberia Airways,216872,178850,526340
6075,MAD,DFW,15:55:00,4,03:55:00,19:50:00,4,IB6146,IB,Iberia Airways,216872,571485,526340
6076,MAD,DFW,15:55:00,5,03:55:00,19:50:00,5,IB6146,IB,Iberia Airways,216872,658548,526340
6077,MAD,DFW,12:30:00,2,03:35:00,16:05:00,2,AY4001,AY,Finnair,218688,586865,530536
6078,MAD,DFW,12:30:00,4,03:35:00,16:05:00,4,AY4001,AY,Finnair,218688,622418,529535
6079,MAD,DFW,12:30:00,5,03:35:00,16:05:00,5,AY4001,AY,Finnair,218688,673198,884005
6080,MAD,DFW,15:55:00,2,03:55:00,19:50:00,2,AY5559,AY,Finnair,218688,663117,529535
6081,MAD,DFW,15:55:00,5,03:55:00,19:50:00,5,AY5559,AY,Finnair,218688,739897,1038102
6082,MAD,FRA,07:10:00,3,02:40:00,09:50:00,3,UX1503,UX,Air Europa,14916,42539,28627
6083,MAD,FRA,07:10:00,6,02:40:00,09:50:00,6,UX1503,UX,Air Europa,14916,37574,62213
6084,MAD,FRA,07:10:00,4,02:40:00,09:50:00,4,UX1503,UX,Air Europa,14916,51064,16087
6085,MAD,FRA,08:30:00,3,02:30:00,11:00:00,3,LH1123,LH,Lufthansa,15861,49366,69548
6086,MAD,FRA,06:10:00,3,02:30:00,08:40:00,3,LH1121,LH,Lufthansa,15861,54951,40278
6087,MAD,FRA,08:30:00,2,02:30:00,11:00:00,2,LH1123,LH,Lufthansa,15861,50549,30717
6088,MAD,FRA,17:15:00,1,02:30:00,19:45:00,1,LH1115,LH,Lufthansa,15861,47135,31494
6089,MAD,FRA,06:10:00,4,02:30:00,08:40:00,4,LH1121,LH,Lufthansa,15998,49159,35466
6090,MAD,FRA,08:30:00,2,02:30:00,11:00:00,2,LH1123,LH,Lufthansa,15998,47253,30717
6091,MAD,FRA,07:10:00,2,02:40:00,09:50:00,2,UX1503,UX,Air Europa,16949,54949,82270
6092,MAD,FRA,07:10:00,5,02:40:00,09:50:00,5,UX1503,UX,Air Europa,16949,58807,81782
6093,MAD,FRA,08:30:00,3,02:30:00,11:00:00,3,LH1123,LH,Lufthansa,17900,59209,101934
6094,MAD,FRA,12:55:00,3,02:30:00,15:25:00,3,LH1113,LH,Lufthansa,17900,53375,40278
6095,MAD,FRA,06:10:00,3,02:30:00,08:40:00,3,LH1121,LH,Lufthansa,17900,53606,40278
6096,MAD,FRA,17:15:00,2,02:30:00,19:45:00,2,LH1115,LH,Lufthansa,17900,57073,33912
6097,MAD,FRA,06:10:00,2,02:30:00,08:40:00,2,LH1121,LH,Lufthansa,19246,49173,35466
6098,MAD,FRA,17:15:00,1,02:30:00,19:45:00,1,LH1115,LH,Lufthansa,19246,55369,31494
6099,MAD,FRA,12:55:00,1,02:30:00,15:25:00,1,LH1113,LH,Lufthansa,21136,69927,35121
6100,MAD,FRA,12:55:00,2,02:30:00,15:25:00,2,LH1113,LH,Lufthansa,21136,55558,35121
6101,MAD,FRA,08:30:00,5,02:30:00,11:00:00,5,LH1123,LH,Lufthansa,21195,55189,34430
6102,MAD,FRA,07:10:00,1,02:40:00,09:50:00,1,UX1503,UX,Air Europa,21288,69497,113990
6103,MAD,FRA,15:10:00,3,02:40:00,17:50:00,3,UX1509,UX,Air Europa,21919,66353,21046
6104,MAD,FRA,15:40:00,5,02:50:00,18:30:00,5,IB8710,IB,Iberia Airways,22152,74164,106197
6105,MAD,FRA,06:10:00,1,02:25:00,08:35:00,1,LH1121,LH,Lufthansa,22495,61107,121937
6106,MAD,FRA,06:10:00,0,02:30:00,08:40:00,0,LH1121,LH,Lufthansa,22495,76102,95883
6107,MAD,SAW,14:50:00,0,05:10:00,20:00:00,0,PC1100,PC,Pegasus Airlines,19140,65451,103994
6108,MAD,SAW,14:50:00,1,05:10:00,20:00:00,1,PC1100,PC,Pegasus Airlines,19140,62893,81113
6109,MAD,SAW,14:50:00,2,05:10:00,20:00:00,2,PC1100,PC,Pegasus Airlines,25636,76448,103503
6110,MAD,SAW,14:50:00,4,05:10:00,20:00:00,4,PC1100,PC,Pegasus Airlines,28884,87932,150506
6111,MAD,SAW,17:00:00,4,05:10:00,22:10:00,4,PC1102,PC,Pegasus Airlines,32597,99314,189197
6112,MAD,SAW,14:50:00,3,05:10:00,20:00:00,3,PC1100,PC,Pegasus Airlines,36309,100070,145497
6113,MAD,SAW,15:00:00,5,05:10:00,20:10:00,5,PC1100,PC,Pegasus Airlines,37979,98291,196456
6114,MAD,IST,18:25:00,4,05:10:00,23:35:00,4,TK1860,TK,Turkish Airlines,47106,153873,159699
6115,MAD,IST,18:25:00,1,05:10:00,23:35:00,1,TK1860,TK,Turkish Airlines,47106,139491,118165
6116,MAD,IST,14:25:00,6,05:15:00,19:40:00,6,TK1358,TK,Turkish Airlines,47106,124886,119028
6117,MAD,IST,14:25:00,5,05:15:00,19:40:00,5,TK1358,TK,Turkish Airlines,47106,164688,118165
6118,MAD,IST,14:25:00,1,05:15:00,19:40:00,1,TK1358,TK,Turkish Airlines,47106,132605,118165
6119,MAD,IST,14:25:00,2,05:15:00,19:40:00,2,TK1358,TK,Turkish Airlines,47106,131380,102018
6120,MAD,IST,14:25:00,4,05:15:00,19:40:00,4,TK1358,TK,Turkish Airlines,47106,155191,159699
6121,MAD,IST,12:00:00,2,05:15:00,17:15:00,2,TK1858,TK,Turkish Airlines,47563,135475,118597
6122,MAD,IST,12:00:00,1,05:15:00,17:15:00,1,TK1858,TK,Turkish Airlines,47563,137925,88892
6123,MAD,IST,12:00:00,5,05:15:00,17:15:00,5,TK1858,TK,Turkish Airlines,47563,149521,88892
6124,MAD,IST,12:00:00,4,05:15:00,17:15:00,4,TK1858,TK,Turkish Airlines,47563,160589,234085
6125,MAD,IST,14:25:00,0,05:15:00,19:40:00,0,TK1358,TK,Turkish Airlines,47563,154427,119028
6126,MAD,SAW,14:50:00,6,05:10:00,20:00:00,6,PC1100,PC,Pegasus Airlines,48373,150377,254975
6127,MAD,IST,18:25:00,2,05:10:00,23:35:00,2,TK1860,TK,Turkish Airlines,54472,171024,88461
6128,MAD,IST,14:25:00,3,05:15:00,19:40:00,3,TK1358,TK,Turkish Airlines,54633,153264,118165
6129,MAD,IST,18:25:00,0,05:10:00,23:35:00,0,TK1860,TK,Turkish Airlines,54926,169473,119028
6130,MAD,IST,12:00:00,6,05:15:00,17:15:00,6,TK1858,TK,Turkish Airlines,54926,164843,119460
6131,MAD,IST,12:00:00,3,05:15:00,17:15:00,3,TK1858,TK,Turkish Airlines,55089,173016,88892
6132,MAD,JFK,15:35:00,1,02:10:00,17:45:00,1,UX91,UX,Air Europa,69633,192147,399099
6133,MAD,JFK,10:45:00,2,02:14:00,12:59:00,2,VS3891,VS,Virgin Atlantic,73652,254207,403391
6134,MAD,JFK,15:35:00,2,02:10:00,17:45:00,2,UX91,UX,Air Europa,77669,246039,312684
6135,MAD,JFK,16:20:00,4,02:35:00,18:55:00,4,IB6253,IB,Iberia Airways,94264,139994,360485
6136,MAD,JFK,10:45:00,5,02:14:00,12:59:00,5,VS3891,VS,Virgin Atlantic,95321,315125,331190
6137,MAD,JFK,16:20:00,0,02:35:00,18:55:00,0,AY5655,AY,Finnair,96165,280282,516635
6138,MAD,JFK,10:05:00,1,02:10:00,12:15:00,1,AY4007,AY,Finnair,103848,273423,523926
6139,MAD,JFK,16:20:00,2,02:35:00,18:55:00,2,AY5655,AY,Finnair,103848,135194,374036
6140,MAD,JFK,10:05:00,4,02:10:00,12:15:00,4,AY4007,AY,Finnair,104117,152895,594304
6141,MAD,JFK,15:35:00,6,02:10:00,17:45:00,6,UX91,UX,Air Europa,105268,340448,309400
6142,MAD,JFK,10:05:00,2,02:10:00,12:15:00,2,AY4007,AY,Finnair,107286,352283,374036
6143,MAD,JFK,16:20:00,0,02:35:00,18:55:00,0,IB6253,IB,Iberia Airways,107497,184130,369142
6144,MAD,JFK,10:45:00,3,02:14:00,12:59:00,3,DL127,DL,Delta Airlines,119586,364465,612171
6145,MAD,JFK,10:45:00,2,02:14:00,12:59:00,2,VS3891,VS,Virgin Atlantic,119586,409555,698108
6146,MAD,JFK,10:45:00,2,02:14:00,12:59:00,2,DL127,DL,Delta Airlines,119586,355294,606145
6147,MAD,SFO,12:20:00,2,03:55:00,16:15:00,2,AA8723,AA,American Airlines,193533,544602,832489
6148,MAD,BCN,13:40:00,2,01:20:00,15:00:00,2,VY1005,VY,Vueling Airlines,4555,14569,24663
6149,MAD,BCN,15:10:00,3,01:25:00,16:35:00,3,UX7703,UX,Air Europa,4908,12393,15551
6150,MAD,BCN,07:30:00,4,01:25:00,08:55:00,4,UX7701,UX,Air Europa,4908,12474,18096
6151,MAD,BCN,07:30:00,3,01:25:00,08:55:00,3,UX7701,UX,Air Europa,4908,12979,15551
6152,MAD,BCN,15:10:00,6,01:25:00,16:35:00,6,UX7703,UX,Air Europa,5026,12754,15506
6153,MAD,BCN,07:30:00,2,01:25:00,08:55:00,2,UX7701,UX,Air Europa,5126,14442,25017
6154,MAD,BCN,22:40:00,1,01:19:00,23:59:00,1,VY1009,VY,Vueling Airlines,5182,17672,23791
6155,MAD,BCN,13:50:00,1,01:20:00,15:10:00,1,VY1005,VY,Vueling Airlines,5182,13503,27632
6156,MAD,BCN,22:45:00,3,01:20:00,00:05:00,4,VY1009,VY,Vueling Airlines,5182,16533,21454
6157,MAD,BCN,13:50:00,3,01:20:00,15:10:00,3,VY1005,VY,Vueling Airlines,5182,15165,25752
6158,MAD,BCN,22:45:00,2,01:20:00,00:05:00,3,VY1009,VY,Vueling Airlines,5182,13683,25910
6159,MAD,BCN,22:40:00,6,01:19:00,23:59:00,6,VY1009,VY,Vueling Airlines,5630,15689,22826
6160,MAD,BCN,07:30:00,6,01:25:00,08:55:00,6,UX7701,UX,Air Europa,5803,17097,15506
6161,MAD,BCN,22:45:00,5,01:20:00,00:05:00,6,VY1009,VY,Vueling Airlines,6077,16445,25045
6162,MAD,BCN,22:40:00,0,01:19:00,23:59:00,0,VY1009,VY,Vueling Airlines,6525,20665,38338
6163,MAD,BCN,12:55:00,0,01:20:00,14:15:00,0,VY1005,VY,Vueling Airlines,6525,20767,27885
6164,MAD,BCN,13:35:00,6,01:20:00,14:55:00,6,VY1005,VY,Vueling Airlines,6525,19397,35111
6165,MAD,BCN,07:30:00,5,01:25:00,08:55:00,5,UX7701,UX,Air Europa,6697,23094,18096
6166,MAD,BCN,15:10:00,0,01:25:00,16:35:00,0,UX7703,UX,Air Europa,6697,18644,32615
6167,MAD,BCN,14:25:00,4,01:20:00,15:45:00,4,VY1005,VY,Vueling Airlines,7063,19993,41413
6168,MAD,BCN,13:40:00,2,01:20:00,15:00:00,2,IB5003,IB,Iberia Airways,7137,21641,35272
6169,MAD,BCN,22:45:00,2,01:20:00,00:05:00,3,IB5007,IB,Iberia Airways,7137,18364,38695
6170,MAD,BCN,15:10:00,4,01:25:00,16:35:00,4,UX7703,UX,Air Europa,7593,24131,18096
6171,MAD,BCN,22:40:00,4,01:19:00,23:59:00,4,VY1009,VY,Vueling Airlines,7600,19224,42184
6172,MAD,BCN,14:30:00,1,01:20:00,15:50:00,1,IB3016,IB,Iberia Airways,7614,21323,43053
6173,MAD,YYZ,13:15:00,2,02:35:00,15:50:00,2,AC825,AC,Air Canada,80505,205612,447398
6174,MAD,YYZ,13:15:00,1,02:35:00,15:50:00,1,AC825,AC,Air Canada,80505,226270,394547
6175,MAD,YYZ,13:15:00,0,02:35:00,15:50:00,0,AC825,AC,Air Canada,103636,303030,492869
6176,MAD,YYZ,13:15:00,4,02:35:00,15:50:00,4,AC825,AC,Air Canada,120689,157238,479804
6177,MAD,YYZ,13:15:00,0,02:35:00,15:50:00,0,AC825,AC,Air Canada,122607,317095,492869
6178,MAD,YYZ,13:15:00,3,02:35:00,15:50:00,3,AC825,AC,Air Canada,122607,223684,491972
6179,MAD,YYZ,13:15:00,4,02:35:00,15:50:00,4,AC825,AC,Air Canada,122607,157238,479804
6180,MAD,YYZ,13:15:00,2,02:35:00,15:50:00,2,AC825,AC,Air Canada,122977,390296,644452
6181,MAD,YYZ,13:15:00,1,02:35:00,15:50:00,1,AC825,AC,Air Canada,122977,226270,394547
6182,MAD,YYZ,13:15:00,2,02:35:00,15:50:00,2,LH6590,LH,Lufthansa,123441,367877,512103
6183,MAD,YYZ,13:15:00,1,02:35:00,15:50:00,1,LH6590,LH,Lufthansa,123441,426527,406837
6184,MAD,YYZ,13:15:00,3,02:35:00,15:50:00,3,LH6590,LH,Lufthansa,123441,358729,477240
6185,MAD,YYZ,13:15:00,1,02:35:00,15:50:00,1,SN9627,SN,Brussels Airlines,124740,431908,407441
6186,MAD,YYZ,13:15:00,2,02:35:00,15:50:00,2,SN9627,SN,Brussels Airlines,124740,433960,601891
6187,MAD,YYZ,13:15:00,3,02:35:00,15:50:00,3,SN9627,SN,Brussels Airlines,124740,368306,690595
6194,CTU,PEK,08:00:00,1,03:10:00,11:10:00,1,CA4113,CA,Air China,11315,35053,61699
6195,CTU,PEK,08:00:00,3,03:10:00,11:10:00,3,CA4113,CA,Air China,11315,32584,46089
6196,CTU,PEK,08:00:00,2,03:10:00,11:10:00,2,CA4113,CA,Air China,11315,39319,45392
6201,CTU,PEK,21:00:00,1,02:50:00,23:50:00,1,CA1408,CA,Air China,12630,33260,59534
6203,CTU,PEK,21:00:00,2,02:50:00,23:50:00,2,CA1408,CA,Air China,12630,39850,64104
6205,CTU,PEK,08:00:00,5,03:10:00,11:10:00,5,CA4113,CA,Air China,12630,43133,61268
6206,CTU,PEK,11:00:00,1,03:10:00,14:10:00,1,CA4115,CA,Air China,12630,43209,55124
6207,CTU,PEK,11:00:00,2,03:10:00,14:10:00,2,CA4115,CA,Air China,12630,40526,69410
6208,CTU,PEK,08:00:00,4,03:10:00,11:10:00,4,CA4113,CA,Air China,12630,32358,72406
